3992810130403,کارگاه عمومی,"دانیال خلج, محمدحامد صمیمی, مهدی طالع ماسوله",0,0,"",""
3992220100901,اصول حسابداری 2,طاهره کریمیان,24,0,"83, 111, 118, 84, 99, 103, 100, 98, 95, 19, 83, 100, 92, 73, 87, 47, 90, 64, 88, 21, 83, 55, 84, 46",""
3992112002536,ورزش 1 (دختران),فاطمه قروآچاهی,8,0,"16, 19, 1, 32, 44, 54, 26, 40",""
3992220108499,تحلیل آماری,دکترغلامرضا جندقی,1,0,51,""
3992220222199,سازمان های منطقه ای,سیامک کریمی,0,0,"",""
3992210404103,حقوق جزای اختصاصی 3,محسن برهانی,0,0,"",""
3992220309231,زبان انگلیسی 2,علی فتحی قرخلو,10,0,"71, 88, 89, 87, 66, 67, 90, 75, 84, 66",""
3992210616308,اقتصاد سیاسی بین الملل,سیروس فیضی,0,0,"",""
3992460309803,واژه گزینی,حسن پروان,18,0,"29, 62, 78, 62, 50, 80, 67, 71, 60, 54, 67, 64, 76, 64, 75, 80, 71, 60",""
3992711004501,بیماری های مهم گیاهان زراعی,کیوان بهبودی,0,0,"",""
3992620116302,زلزله شناسی مهندسی,الهام شعبانی,1,0,0,""
3992730811201,مبانی اصلاح گیاهان باغبانی,سعادت ساریخانی خرمی,9,0,"65, 64, 48, 68, 57, 51, 74, 52, 68",""
3992710237601,اقلیم شناسی در کشاورزی,جواد بذرافشان,3,0,"58, 68, 70",""
3992732014402,آزمایشگاه شیمی آلی,میترا پیروی سرشکه,0,0,"",""
3992730228101,اصول کالبد شناسی و فیزیولوژی,عبدالله محمدی سنگ چشمه,0,0,"",""
3992830351601,کنترل بهینه 1,امیر رضا کوثری,9,15,"57, 79, 82, 101, 82, 89, 91, 1, 171","64, 2, 95, 90, 77, 78, 105, 78, 87, 82, 92, 80, 84, 0, 20"
3992100320101,حقوق جزای اختصاصی تطبیقی,حسن عالی پور,15,0,"62, 56, 16, 78, 82, 77, 77, 78, 68, 81, 71, 84, 75, 78, 61",""
3992100351501,نظارت بر اعمال حکومت,محمد مظهری,9,0,"27, 77, 106, 116, 120, 84, 118, 118, 118",""
3992100343301,حقوق تجارت بین المللی,دکتر محمد ساردوئی نسب,7,0,"99, 82, 94, 129, 110, 121, 112",""
3992610736401,سمینار, اساتید گروه آموزشی,0,0,"",""
3992712010702,شیمی تجزیه,"سیدمیلاد صفارسجادی, مرسده صانعی",0,0,"",""
3992710426701,میکرومورفولوژی خاک,احمد حیدری,8,0,"93, 51, 83, 3, 96, 76, 74, 88",""
3992100504101,متابولیت های میکروبی,فرامرز خدائیان چگنی,5,0,"7, 95, 94, 83, 76",""
3992111052501,فیزیولوژی تنش در گیاهان,وحید نیکنام,7,0,"112, 101, 92, 100, 85, 103, 98",""
3992730516101,مهندسی زهکشی,سید ابراهیم هاشمی گرم دره,2,0,"70, 61",""
3992710710901,اقتصاد سنجی کاربردی کشاورزی,حبیب اله سلامی,0,0,"",""
3992460516010,تجزیه و تحلیل کلام در زبان روسی,علی مداینی اول,11,0,"8, 44, 72, 69, 55, 70, 70, 6, 70, 77, 83",""
3992720444001,مدیریت و برنامه ریزی تولید,مجید عزیزی,0,0,"",""
3992720246401,درخت شناسی,"انوشیروان شیروانی, انوشیروان شیروانی, انوشیروان شیروانی",0,0,"",""
3992112002412,تربیت بدنی (دختران),مریم جباری,0,0,"",""
3992210624906,روابط میان کشورهای اروپا,BLدکترعلی صباغیان,11,0,"2, 67, 75, 14, 76, 87, 101, 90, 88, 87, 86",""
3992100319601,حقوق مدنی 2,مهدی برزگر,6,0,"55, 29, 51, 70, 68, 55",""
3992112000916,انقلاب اسلامی ایران,رضا نصیری,0,0,"",""
3992310311581,انسان شناسی تصویری,مهرداد عربستانی,0,0,"",""
3992100295801,ارزیابی تکنولوژی,احمد اختیارزاده,1,0,9,""
3992100360401,اشکال حقوقی دولت,محمد مظهری,0,0,"",""
3992150261801,رساله, اساتید گروه آموزشی,0,0,"",""
3992710923301,روش اجزاء محدود پیشرفته,علی جعفری,21,0,"108, 144, 96, 176, 136, 87, 88, 96, 146, 110, 145, 90, 113, 85, 106, 82, 113, 64, 87, 90, 75",""
3992100267101,کنترل های استراتژیک بازرگانی,طهمورث حسنقلی پوریاسوری,11,0,"16, 179, 187, 18, 156, 140, 156, 124, 169, 143, 146",""
3992220231701,حقوق قراردادهای بین الملل 2 (آثار),"محمد تقی رفیعی, محمد تقی رفیعی",15,0,"86, 90, 81, 92, 89, 91, 84, 102, 91, 91, 98, 94, 95, 92, 92",""
3992720132201,دامداری,ابوالفضل زالی,0,0,"",""
3992432010701,ریاضیات و کاربرد آن در مدیریت 2,الهام رازقندی,7,0,"36, 41, 52, 65, 62, 73, 68",""
3992660109601,دولت الکترونیک,نادر سید امیری,8,0,"102, 121, 103, 97, 121, 118, 96, 108",""
3992710431901,تولید و پرورش سبزی,"رضا صالحی محمدی, فروزنده سلطانی صالح آبادی, فروزنده سلطانی صالح آبادی, رضا صالحی محمدی",19,0,"94, 97, 54, 97, 51, 93, 126, 96, 98, 78, 90, 93, 112, 97, 84, 93, 37, 71, 75",""
3992220226801,متون پیشرفته حقوقی,سید محمود میرخلیلی,2,0,"91, 68",""
3992710934601,فیزیک 1,امین نصیری,0,0,"",""
3992812001311,آزمایشگاه فیزیک 2,مرجان رضایی,0,0,"",""
3992711029001,سم شناسی محیطی,"قدرت اله صباحی, خلیل طالبی جهرمی, سیداحسان ترابی",7,5,"143, 104, 118, 100, 94, 93, 79","99, 111, 88, 23, 113"
3992710328501,طراحی منظر جاده ها و بزرگ راه ها,مهدی خان سفید,20,0,"22, 20, 60, 13, 47, 67, 25, 28, 43, 32, 79, 29, 46, 24, 74, 33, 48, 36, 27, 25",""
3992100296501,نوآوری و تغییرات تکنولوژی,"محمد گشتاسبی, ماندانا آزادگان مهر",0,0,"",""
3992112001523,تفسیر موضوعی قرآن,علیرضا نوبری,8,0,"72, 74, 81, 78, 50, 82, 90, 72",""
3992510620716,آسیب شناسی روانی کودک و نوجوان,منیژه فیروزی,0,0,"",""
3992111058599,نظریه های سازمان و مدیریت پیشرفته,دکتر محمد حسین رحمتی,0,0,"",""
3992112002005,تربیت بدنی (پسران),علی آدینه‌وند,1,0,6,""
3992480307935,مدلسازیGIS در مطالعات آب و خاک,"سعید حمزه, نجمه نیسانی سامانی",4,0,"79, 89, 77, 103",""
3992220337944,ترجمه متون تخصصی,صادق فتحی دهکردی,10,0,"74, 72, 74, 61, 77, 64, 76, 64, 65, 64",""
3992220734701,مباحث ویژه 2 در هوش مصنوعی,کاظم فولادی قلعه,20,0,"74, 82, 61, 74, 97, 89, 91, 130, 85, 72, 89, 80, 90, 97, 75, 115, 125, 86, 96, 163",""
3992220249701,روش تحقیق,دکتر محمدرسول آهنگران,5,0,"77, 80, 74, 72, 80",""
3992722014302,سنجش از دور و سامانه های اطلاعات جغرافیایی,"حمیدرضا کشت کار, پرویز فاتحی",5,0,"68, 75, 1, 94, 74",""
3992150743001,روش تحقیق کیفی پیشرفته,سهیلا صادقی فسائی,0,0,"",""
3992150347801,نظم فارسی 2 ناصر خسرو و سنایی,علی محمد موذنی,0,0,"",""
3992100296401,تکنولوژی های نو و محیط زیست,محمدجواد امیری,0,0,"",""
3992100312201,حقوق کیفری عمومی,حسن عالی پور,14,0,"45, 71, 83, 82, 85, 65, 82, 93, 75, 76, 86, 81, 81, 75",""
3992810645101,طراحی سیستم های کنترل غیرخطی,محمد رضا ذاکر زاده,0,0,"",""
3992732006501,شیمی عمومی,"میترا پیروی سرشکه, مریم وراوی پور",0,0,"",""
3992220193250,مدیریت استراتژیک پیشرفته,مهدی گل وردی,14,0,"63, 77, 72, 82, 78, 80, 81, 81, 74, 73, 72, 73, 50, 62",""
3992220523553,علوم قرآنی 2,فتح اله نجارزادگان,11,0,"106, 97, 124, 89, 120, 104, 254, 116, 145, 107, 149",""
3992710405702,خاکشناسی عمومی,"حسین اسدی, علیرضا راهب",0,0,"",""
3992810534701,فلوتاسیون و آزمایشگاه,سیدضیاء الدین شفائی تنکابنی,3,0,"1, 80, 30",""
3992910541253,ساز و ردیف 2,سیامک جهانگیری,0,0,"",""
3992711032401,تکنولوژی تولید و کاربرد عوامل بیوکنترل در کشاورزی,مسعود احمدزاده,5,0,"48, 61, 61, 47, 39",""
3992710746601,اصول حسابداری در واحدهای کشاورزی,"حامد رفیعی, ابوالفضل زالی, حامد رفیعی",22,0,"19, 48, 56, 70, 49, 49, 59, 49, 45, 55, 49, 1, 49, 42, 65, 19, 54, 3, 51, 44, 61, 63",""
3992711034901,فناوری کاربرد آفت کش ها,قدرت اله صباحی,6,0,"70, 69, 1, 45, 2, 70",""
3992112000902,انقلاب اسلامی ایران,سمانه کشور دوست جوبنه,12,0,"61, 93, 106, 0, 85, 90, 92, 78, 84, 41, 94, 86",""
3992112000617,اخلاق اسلامی (مبانی و مفاهیم),بهروز محمدی منفرد,10,0,"71, 77, 88, 91, 87, 94, 84, 94, 88, 88",""
3992150352901,تهیه و تنظیم محتوای درسی,مریم قاسمی داریان,0,0,"",""
3922210200702,اقتصاد بین الملل,"",0,0,"",""
3992220255102,روش تحقیق,علی مهدیزاده میاندهی,1,0,76,""
3992220329835,نبوت، وحی و تجزیه دینی,منصور نصیری,10,0,"64, 69, 62, 70, 70, 71, 68, 124, 71, 70",""
3992810636621,نگارش متون فنی,تارا فریضه,0,0,"",""
3992751101611,سمینار 3," اساتید گروه آموزشی, وحید کریمی, BLدکترسیدمصطفی پیغمبری, محمد حسن زاده, جمشید رزم یار",0,0,"",""
3992910524555,ساز ایرانی 5,سیامک آقایی,0,0,"",""
3992910155501,معماری معاصر 2,سعید حقیر,9,0,"78, 68, 70, 80, 70, 79, 80, 62, 86",""
3992732005602,زراعت عمومی,غلامعلی اکبری,0,0,"",""
3992730362501,اکولوژی سیستم های کشاورزی,الیاس سلطانی,0,0,"",""
3992730357301,مهندسی ژنتیک,علی ایزدی دربندی,0,0,"",""
3992822000208,پایان نامه, اساتید گروه آموزشی,0,0,"",""
3992810426921,کارگاه عمومی,قادر فرجی,0,0,"",""
3922210523605,حقوق زیست فناوری,"",0,0,"",""
3922210523205,پایان نامه,"",0,0,"",""
3922210522805,حقوق مالکیت صنعتی 2,"",0,0,"",""
3922210522605,حقوق مالکیت ادبی و هنری 2,"",0,0,"",""
3922210522005,مالکیت فکری,"",0,0,"",""
3922210517903,حقوق تجارت 1 (اشخاص),"",0,0,"",""
3922210517901,حقوق تجارت 1 (اشخاص),"",0,0,"",""
3992910616106,کارگاه حجم سازی,وحید چوپانکاره,0,0,"",""
3992910332403,تاریخ نمایش در جهان,رحمت امینی,0,0,"",""
3992220706901,هوش مصنوعی و سیستم های خبره,کاظم فولادی قلعه,24,0,"71, 87, 10, 79, 83, 86, 105, 86, 73, 77, 99, 91, 78, 65, 61, 72, 58, 69, 76, 80, 74, 74, 86, 92",""
3992812012102,ریاضی عمومی 1,"سیدعبدالرضا ترابی, دکتر حسین محمودی داریان",0,0,"",""
3992610455201,پروژه, اساتید گروه آموزشی,0,0,"",""
3992660123603,تحلیل محیط کسب و کار,احسان اصغریان,12,0,"16, 23, 65, 70, 81, 83, 102, 118, 58, 118, 105, 114",""
"",اتاق تعامل کارشناسان دانشکده ها-نیمسال 3992,سعیده منصوری,0,0,"",""
3992220156504,تئوری حسابداری 2,دکتر محمدرضا مهربان پور,9,0,"125, 127, 169, 111, 153, 109, 183, 99, 137",""
3992150712801,برنامه ریزی اقتصادی,محمود مشهدی احمد,0,0,"",""
3992610382101,فرآیندهای تصادفی 1,سودابه شمه سوار,20,0,"46, 78, 82, 95, 81, 87, 85, 104, 86, 96, 85, 90, 83, 87, 97, 90, 77, 94, 89, 89",""
3992430323610,مدیریت رفتار مصرف کننده,سیدابوالقاسم میرا,6,0,"80, 103, 109, 107, 118, 104",""
3992430336410,مدیریت استراتژیک بازاریابی,دکتر محمد حقیقی,9,0,"129, 112, 99, 127, 175, 151, 182, 187, 365",""
3992730510801,حفاظت آب و خاک,بهزاد آزادگان,0,0,"",""
3992712010001,آزمایشگاه فیزیک 2,امامیان میثم,0,0,"",""
3992220336458,فلسفه ملاصدرا 4,سیدمحمدعلی دیباجی فروشانی,10,0,"5, 54, 84, 81, 98, 110, 78, 77, 98, 71",""
3992732018504,کارورزی 1, اساتید گروه آموزشی,0,0,"",""
3992910327703,جامعه شناسی هنر,"صمیمی مفخم صمیمی مفخم, رضا صمیم",0,0,"",""
3992810331701,تحلیل های مکانی,زهرا بهرامیان,10,0,"82, 91, 87, 92, 91, 94, 87, 95, 90, 114",""
3992910619006,کاربرد علوم انسانی در طراحی صنعتی,احمد رحمانیان,13,1,"14, 57, 86, 72, 57, 91, 83, 67, 3, 12, 16, 36, 29",40
3992112002524,ورزش 1 (دختران),آذین بلند,0,0,"",""
3992730810801,رساله, اساتید گروه آموزشی,0,0,"",""
3992650402398,هنر معاصر فرانسه,بهروز گتمیری,0,0,"",""
3992820235102,تحلیل و مدیریت ریسک,بابک امیدوار,11,0,"89, 91, 81, 85, 82, 106, 86, 72, 89, 86, 60",""
3992220533465,یهودیت,حسین صابری ورزنه,8,0,"80, 79, 80, 79, 109, 76, 87, 88",""
3992150504701,طرح معماری ارشد 3,حمیدرضا ابراهیمی,1,0,4,""
3992112000205,اندیشه اسلامی 2 (نبوت و امامت),سید محمدرضا موسوی فراز,11,0,"80, 84, 90, 94, 91, 92, 91, 95, 93, 96, 82",""
3992150726601,روش های تحقیق پیشرفته در علوم تربیتی و روان شناسی,مسعود غلامعلی لواسانی,0,0,"",""
3992150354301,شیوه های تدریس دستور زبان و واژگان,اکبر عبداللهی,9,0,"67, 84, 77, 92, 97, 88, 83, 63, 78",""
3992710217601,هیدرولوژی مهندسی,مجید خیاط خلقی,21,0,"68, 64, 67, 90, 122, 71, 106, 93, 1, 101, 62, 10, 127, 116, 3, 8, 67, 213, 101, 74, 101",""
3992720349101,اصول فرآوری آبزیان,"کبری ضیایی, کبری ضیائی",6,0,"3, 0, 1, 1, 1, 18",""
3992150715401,استراتژی تولید و عملیات,احمد اختیارزاده,9,0,"77, 98, 0, 84, 136, 113, 138, 93, 68",""
3992150215701,تئوری های کارآفرینی,طیبه نیک رفتار,12,0,"67, 93, 136, 110, 28, 150, 76, 94, 121, 110, 88, 82",""
3992210321003,حقوق تطبیقی قرار دادها,"سید نصراله ابراهیمی, سید محمد طباطبائی نژاد",2,0,"88, 107",""
3992210419001,حقوق و فناوری های نوین,محمد یکرنگی,3,0,"89, 86, 53",""
3992112000246,اندیشه اسلامی 2 (نبوت و امامت),سید مجتبی میردامادی,9,0,"80, 75, 74, 94, 68, 81, 56, 60, 67",""
3992220176303,حسابداری و حسابرسی بخش عمومی,رسول عاشری,12,0,"85, 83, 85, 101, 103, 91, 139, 127, 11, 31, 128, 118",""
3992450172210,روش و طرح های تحقیق در علوم رفتار حرکتی,محبوبه غیور نجف آبادی,11,0,"67, 70, 67, 67, 66, 67, 80, 78, 76, 63, 68",""
3992220118903,مدیریت منابع انسانی در صنعت جهانگردی,جبار باباشاهی,11,0,"79, 78, 79, 66, 78, 72, 0, 76, 79, 76, 67",""
3992150415501,سیستم های تولید صنعتی,محسن حامدی,0,0,"",""
3992220232315,حقوق سازمان تجارت جهانی (WTO),رحیم پیلوار,8,0,"79, 59, 86, 84, 92, 110, 118, 101",""
3992220122503,تحلیل رفتاری در سازمان های اداری,دکترحسن زارعی متین,9,0,"125, 112, 82, 105, 102, 97, 90, 122, 134",""
3992112000616,اخلاق اسلامی (مبانی و مفاهیم),محمد میری,10,0,"86, 96, 81, 85, 95, 103, 92, 99, 94, 80",""
3992220315363,اصول فقه 2,دکتر سید احمد میرحسینی نیری,13,0,"62, 62, 61, 62, 61, 63, 64, 71, 0, 68, 8, 63, 62",""
3992112000922,انقلاب اسلامی ایران,محمد اسماعیل نباتیان,11,1,"29, 75, 72, 78, 86, 73, 43, 90, 84, 64, 80",52
3922210504901,حقوق بین الملل خصوصی,"",0,0,"",""
3922210108602,تئوری های انقلاب,"",0,0,"",""
3992722013902,زمین شناسی,علی اکبر نظری سامانی,0,0,"",""
3992710946501,تحلیل سامانه های انرژی,محمد شریفی,10,0,"74, 94, 80, 106, 62, 77, 98, 98, 110, 98",""
3992820218506,بیوتکنولوژی محیط زیست,تکتم شهریاری,11,0,"77, 94, 93, 87, 96, 90, 92, 90, 84, 96, 92",""
3992710414501,کودهای شیمیایی و آلی,محسن فرحبخش,10,0,"80, 58, 92, 84, 83, 82, 106, 85, 100, 80",""
3992810113878,پروژه 1, اساتید گروه آموزشی,0,0,"",""
3992150311201,حقوق جزای اختصاصی تطبیقی,حمید بهره مند,4,0,"77, 89, 78, 78",""
3992710829401,کاربرد آمار در ارزیابی ژنومی,ابوالفضل زالی,0,0,"",""
3992111058911,اخلاق و احکام کسب و کار,عباس علی عظیمی شوشتری,5,2,"60, 85, 90, 81, 86","98, 80"
3992150287001,مدیریت رفتار مصرف کننده,سیدرضا سیدجوادین,9,0,"67, 85, 77, 88, 96, 93, 105, 85, 81",""
3992610731801,ایمنی درمانی، سلول درمانی و ژن درمانی,لادن تیموری طولابی,0,0,"",""
3992112000121,اندیشه اسلامی 1 (مبدا و معاد),محمد جعفر جامه بزرگی,4,0,"52, 41, 41, 21",""
3992112002025,تربیت بدنی (پسران),علی آدینه‌وند,2,0,"2, 51",""
3992610484302,میکروبیولوژی دریا,"محمدعلی آموزگار, ملیحه مهرشاد",0,0,"",""
3992210151602,سمینار مسایل کشورهای جهان سوم,"ستاری ستاری, سیداحمد موثقی گیلانی",1,6,84,"90, 88, 96, 83, 90, 102"
3992112000216,اندیشه اسلامی 2 (نبوت و امامت),حمید ملک مکان,11,0,"45, 208, 117, 209, 80, 188, 656, 233, 115, 118, 120",""
3992150310601,سمینار,محمد یکرنگی,0,0,"",""
3992150306601,تهیه و تدوین مطالب درسی,شیوا کیوان پناه مارالانی,10,0,"13, 45, 80, 83, 82, 74, 84, 95, 73, 77",""
3992210616309,اقتصاد سیاسی بین الملل,رکسانا نیکنامی,8,0,"130, 123, 148, 114, 112, 107, 96, 107",""
3992710636501,کاربرد رایانه در مهندسی صنایع غذایی,حسین کیانی,5,0,"24, 18, 28, 17, 13",""
3992510327024,مکتب های فلسفی و نظریه های تربیتی,نرگس سجادیه,11,0,"98, 102, 114, 96, 100, 76, 60, 96, 75, 101, 98",""
3992150277401,مدیریت بین فرهنگی,کمال سخدری,0,0,"",""
3992150295501,کارآفرینی در فناوری های نوین,محمدرضا میگون پوری,1,0,5,""
3992910541251,ساز و ردیف 2,قاسم رحیم زاده ایلخچی,0,0,"",""
3992710147901,کاربرد مدل ها در علوم بذر,فرزاد شریف زاده,9,0,"51, 69, 10, 50, 38, 62, 44, 82, 50",""
3992220243201,حقوق مالکیت ادبی و هنری 1,محمود حکمت نیا,0,3,"","72, 55, 71"
3992710232501,هیدرولیک مجاری تحت فشار,محمدحسین امید,12,0,"91, 95, 88, 51, 38, 93, 50, 86, 91, 88, 82, 103",""
3992112002114,ورزش 1 (پسران),محمد سنجری,0,0,"",""
3992710232901,آب های زیرزمینی,مجید خیاط خلقی,29,0,"99, 53, 38, 68, 46, 67, 87, 55, 7, 74, 64, 37, 94, 108, 41, 98, 106, 102, 151, 92, 93, 91, 102, 18, 64, 56, 46, 93, 0",""
3992830310001,مکانیک مدارهای فضایی پیشرفته,محمد علی امیری آتشگاه,0,0,"",""
3992150256401,مدل سازی مالی,سعید فلاح پور,5,0,"60, 93, 75, 80, 72",""
3992112002409,تربیت بدنی (دختران)," اساتید گروه آموزشی, همیلا تکلی",0,0,"",""
3992112002537,ورزش 1 (دختران),فاطمه قروآچاهی,10,0,"4, 9, 9, 21, 31, 33, 65, 31, 39, 40",""
3992730813301,پرورش قارچ های خوراکی,علی ارجمندی,0,0,"",""
3992112001215,تاریخ تحلیلی صدر اسلام,ابوالفضل عابدینی لیواری,12,0,"13, 39, 24, 72, 78, 78, 67, 162, 83, 1, 0, 75",""
3992212003803,حقوق عمومی در اسلام,ابراهیم موسی زاده,11,0,"4, 36, 42, 58, 69, 75, 74, 72, 66, 68, 65",""
3992220420841,صرف 2,مجتبی عمرانی پور,11,0,"74, 84, 64, 82, 72, 82, 65, 80, 66, 79, 86",""
3992610270001,مباحثی در نانو شیمی,"فرنوش فریدبد, علی طاهری نجف آبادی, حسین مهدوی",0,0,"",""
3992510207724,مطالعات تطبیقی و فرهنگی در آموزش و پرورش,افضل السادات حسینی دهشیری,7,1,"73, 74, 83, 88, 122, 97, 57",80
3992112002128,ورزش 1 (پسران),حسین میرزائی,1,0,29,""
3992220188704,روش تحقیق پیشرفته,امید فرجی,19,0,"102, 66, 67, 72, 48, 75, 57, 62, 61, 78, 52, 81, 64, 69, 71, 73, 39, 47, 11",""
3992112001925,دانش خانواده و جمعیت,علی اسماعیلی,10,0,"73, 69, 59, 79, 66, 1, 79, 70, 70, 60",""
3992822000104,پایان نامه, اساتید گروه آموزشی,0,0,"",""
3992812011602,فیزیک 2,اعظم مانی ورنوسفادرانی,1,0,94,""
3992220522361,آئین دادرسی کیفری,علی مراد حیدری,11,0,"93, 92, 113, 79, 108, 87, 89, 83, 89, 71, 87",""
3992810165801,مباحث ویژه در نرم افزار 1,رامتین خسروی,2,0,"77, 72",""
3922210152802,تاریخ اندیشه سیاسی در ایران,"",0,0,"",""
3922210152502,جامعه شناسی توسعه,"",0,0,"",""
3922210152302,تحقیق مستقل,"",0,0,"",""
3922210152301,تحقیق مستقل,"",0,0,"",""
3992711031501,ژنتیک قارچ ها,محمد جوان نیکخواه,0,9,"","117, 169, 34, 67, 90, 156, 137, 147, 125"
3992710205801,نرم افزارهای تخصصی در مهندسی آب,حامد ابراهیمیان طالشی,9,0,"34, 81, 60, 63, 71, 81, 60, 58, 37",""
3992722014401,کارورزی 1, اساتید گروه آموزشی,0,0,"",""
3992712012401,مساحی و نقشه برداری,عطاء اله حسینی,0,0,"",""
3992710309901,گیاه شناسی 1,"سیامک کلانتری, فروزنده سلطانی صالح آبادی, میترا ارجمندی",0,0,"",""
3992712009801,خاکشناسی عمومی,"احمد حیدری, علیرضا راهب, حسین اسدی, احمد حیدری, احمد حیدری, احمد حیدری, حسین اسدی, حسین اسدی, حسین اسدی, علیرضا راهب, علیرضا راهب, علیرضا راهب, علیرضا راهب,  اساتید گروه آموزشی",16,0,"69, 76, 7, 43, 37, 45, 49, 73, 57, 66, 41, 34, 31, 39, 113, 109",""
3992711027101,حشره شناسی 2,جاماسب نوزری,10,0,"67, 73, 94, 95, 30, 40, 79, 85, 107, 72",""
3992712011201,کارورزی 2,حامد رفیعی,18,0,"47, 25, 57, 47, 33, 64, 77, 41, 70, 58, 18, 55, 66, 67, 95, 50, 48, 58",""
3992710612901,کنترل کیفیت مواد غذایی,مریم سلامی,10,0,"109, 120, 147, 101, 229, 107, 172, 152, 174, 142",""
3992710723901,مدیریت منابع انسانی و رفتار سازمانی,علی اسدی,13,0,"75, 78, 55, 64, 3, 21, 43, 54, 65, 6, 69, 65, 72",""
3992150355701,داستان بلند,سیدمحمد مرندی,0,0,"",""
3992910151002,برنامه ریزی و سازماندهی طرح ها,حسین طوسی,11,0,"85, 80, 73, 85, 90, 66, 80, 77, 81, 72, 82",""
3992150122801,ویروس شناسی پیشرفته,احسان عارفیان,0,0,"",""
3992100317401,تحلیل آماری در آموزش زبان,حسین کرمی,9,0,"23, 68, 75, 89, 70, 62, 73, 66, 68",""
3992100274201,اقتصاد سنجی,دکتر عزت اله عباسیان,0,6,"","69, 79, 87, 80, 84, 83"
3992100343702,متون حقوقی,دکتر عبدالرضا علیزاده,6,0,"41, 105, 71, 84, 77, 69",""
3992220706301,روش پژوهش و ارائه,حسین آقابابا,0,0,"",""
3992220308733,حکمت متعالیه,محمدعلی عبدالهی,9,0,"93, 101, 100, 119, 86, 105, 122, 97, 83",""
3992150500601,طرح معماری ارشد 2,عیسی حجت,22,0,"27, 160, 166, 149, 168, 166, 161, 173, 176, 176, 176, 172, 171, 169, 158, 146, 5, 47, 7, 159, 160, 171",""
3992150520601,فضاسازی,حسین صافی,0,0,"",""
3922210200103,آزاد 1,"",0,0,"",""
3992810162501,پیاده سازی اختصاصی سیستم های DSP,حمیدرضا مهدیانی,5,0,"74, 74, 65, 73, 64",""
3992910340503,معماری داخلی 2,ساناز طایفه علی گودرز,0,0,"",""
3992910525205,ارکستر ایرانی 1,رضا پرویز زاده,0,0,"",""
3992220520561,فقه مدنی 6,سید عبدالرحیم حسینی,10,0,"69, 65, 70, 66, 64, 74, 90, 72, 81, 69",""
3992150280501,مدیریت تحقیق و توسعه,دکتر آیت اله ممیز,0,0,"",""
3992710700201,رساله, اساتید گروه آموزشی,0,0,"",""
3992220724101,کارگاه برنامه نویسی متلب,حسین رضایی,14,0,"48, 99, 83, 55, 65, 84, 83, 85, 75, 84, 33, 59, 55, 59",""
3992660120411,الگوهای تصمیم گیری کارآفرینان,دکتر نرگس ایمانی پور,11,0,"88, 97, 88, 91, 86, 95, 96, 86, 76, 91, 86",""
3992650916199,زبان عبری,حیدر البحرانی,0,0,"",""
3992112001228,تاریخ تحلیلی صدر اسلام,فهیمه فرهمندپور,10,0,"108, 107, 100, 81, 107, 91, 73, 98, 86, 96",""
3992220539067,کلام قدیم 2,رضا برنجکار,10,0,"64, 74, 81, 86, 72, 84, 66, 59, 63, 64",""
3992810201501,آزمایشگاه مصالح ساختمانی,"محمد شکرچی زاده, حمید زارع, علیرضا بستانی",10,0,"41, 46, 53, 59, 39, 23, 29, 36, 98, 6",""
3992812001230,آزمایشگاه فیزیک 1,مهیار راضی میرنی,0,0,"",""
3992812011641,فیزیک 2,زهرا نصراللهی,0,0,"",""
3992810102102,آزمایشگاه الکترونیک صنعتی,شاهرخ فرهنگی,0,0,"",""
3992810178206,پروژه, اساتید گروه آموزشی,0,0,"",""
3992910541254,ساز و ردیف 2,محمد فیروزی,0,0,"",""
3992810203901,بارگذاری,سیدمهدی زهرایی,11,0,"71, 80, 10, 104, 32, 5, 25, 97, 95, 97, 97",""
3992150712701,اقتصاد توسعه,نادر مهرگان,1,0,61,""
3992150749101,مدیریت ایمنی و امنیت اماکن ورزشی,دکترمجید جلالی فراهانی,0,0,"",""
3992460230310,شیوه های تدریس دستور زبان و واژگان,اکبر عبداللهی,10,0,"90, 94, 107, 116, 104, 95, 103, 78, 100, 93",""
3992431100111,حمل و نقل همگانی,دکتر علیرضا اسماعیلی,2,0,"116, 84",""
3992431906810,ذخیره و بازیابی اطلاعات,"فاطمه فهیم نیا, مهشید التماسی",6,0,"78, 104, 96, 95, 81, 78",""
3992810333301,پردازش ابر نقاط,حسین عارفی,1,0,30,""
3992910519854,ساز جهانی 5,آذین موحد,0,0,"",""
3992730361901,فیزیولوژی تغذیه گیاهان زراعی,ایرج اله دادی,0,0,"",""
3992910341903,کارگاه پیشرفته بازیگری و کارگردانی 2,علی اصغر دشتی خویدکی,0,0,"",""
3992910541252,ساز و ردیف 2,بابک راحتی,0,0,"",""
3992220232301,حقوق سازمان تجارت جهانی (WTO),رحیم پیلوار,8,0,"54, 61, 79, 89, 104, 78, 82, 89",""
3992710316601,آشنایی با هنر در تاریخ ایران,حدیث الهیاری,8,0,"53, 50, 87, 62, 82, 18, 155, 48",""
3992100276501,فنون گروه درمانی,حسین کشاورز افشار,5,0,"76, 77, 59, 94, 90",""
3922210209502,مسائل عمده اقتصادی معاصر,"",0,0,"",""
3992480108511,رساله, اساتید گروه آموزشی,0,0,"",""
3992712013302,آبیاری عمومی,"حامد ابراهیمیان طالشی, حمیده نوری",0,0,"",""
